external_ref,status,source,ref,date_time,state,cvv_provided,amount,country,currency,CAD_Rate,EUR_Rate,MXN_Rate,USD_Rate,SGD_Rate,AUD_Rate ,GBP_Rate
UNQF_9OSDfOfuwgxy7dNL,TRUE,GLOBALPAY,evt_1EXJ7IFrclCCIak4FoY3K3S,2019-01-04T19:12:00.000Z,DECLINED,FALSE,2990.01,MX,MXN,1.403037948,0.910120953,25.08506281,1,1.444108622,1.664702192,0.833805406
J9f3RBQFd4bwFFYEhZH7C,TRUE,GLOBALPAY,evt_1EeJWKLp7Zh6ec7RbPss6tD,2019-01-04T00:00:00.000Z,ACCEPTED,FALSE,586.39,UK,GBP,1.407767374,0.910337017,25.08269934,1,1.441319144,1.668706813,0.83020517
MFzkw8O2HtsfwMpcLILg9,TRUE,GLOBALPAY,evt_1EgDFXx7HWdUBTTBFTXG2t3,2019-01-04T04:48:00.000Z,ACCEPTED,FALSE,416.55,UK,GBP,1.407767374,0.910337017,25.08269934,1,1.441319144,1.668706813,0.83020517
NtauOnRsLz6DNaM_woOGL,TRUE,GLOBALPAY,evt_1EhaFXEzChwSR4vh4c5wiDa,2019-01-04T09:36:00.000Z,ACCEPTED,FALSE,581,UK,GBP,1.407767374,0.910337017,25.08269934,1,1.441319144,1.668706813,0.83020517
QQDs3BsaemIp4EAI5TXFW,TRUE,GLOBALPAY,evt_1EX6_unxkTU1VkG56yR8Him,2019-01-04T14:24:00.000Z,DECLINED,FALSE,1108.17,UK,GBP,1.407767374,0.910337017,25.08269934,1,1.441319144,1.668706813,0.83020517
msF1NJA1cCfCvPAnOxAau,TRUE,GLOBALPAY,evt_1EF-cwpLvHdyGaCQ_eobHgH,2019-01-04T19:12:00.000Z,ACCEPTED,FALSE,921.54,UK,GBP,1.407767374,0.910337017,25.08269934,1,1.441319144,1.668706813,0.83020517
0tT1tmp3FRp2Hxdu-Eply,TRUE,GLOBALPAY,evt_1Er3cvwIwWiJjy6MsldjPpY,2019-01-04T00:00:00.000Z,ACCEPTED,FALSE,4167.99,FR,EUR,1.409310325,0.906561968,25.08546637,1,1.440508897,1.667555948,0.832884154
qmFDUPi6q1DaJ8UY18KrG,TRUE,GLOBALPAY,evt_1EixFtWZ-o87QIyEvXRS65o,2019-01-04T04:48:00.000Z,ACCEPTED,FALSE,4574.86,FR,EUR,1.409310325,0.906561968,25.08546637,1,1.440508897,1.667555948,0.832884154
nFRPMMXe2EXAibxX_Gmev,TRUE,GLOBALPAY,evt_1EBXeWkt7n0QkqwcA3mSsTm,2019-01-04T09:36:00.000Z,DECLINED,FALSE,5058.92,FR,EUR,1.409310325,0.906561968,25.08546637,1,1.440508897,1.667555948,0.832884154
D5tx4dqHK8tQcBcumLCRM,TRUE,GLOBALPAY,evt_1EB5gFF2KC9N-2s5ZmM9vTh,2019-01-04T14:24:00.000Z,ACCEPTED,FALSE,5375.92,FR,EUR,1.409310325,0.906561968,25.08546637,1,1.440508897,1.667555948,0.832884154
nVUCpwnmADBbmSLuZwnOW,TRUE,GLOBALPAY,evt_1EkOyZplLMwBcNp-5GhDKZs,2019-01-04T19:12:00.000Z,DECLINED,FALSE,5781.39,FR,EUR,1.409310325,0.906561968,25.08546637,1,1.440508897,1.667555948,0.832884154
aR0h1Icyp6yuZ9gET-mAJ,TRUE,GLOBALPAY,evt_1Eqdl50ygAj7h4oPU5e2qbH,2019-01-04T00:00:00.000Z,ACCEPTED,FALSE,3774.13,CA,CAD,1.407421408,0.911169084,25.08881711,1,1.435712217,1.671241226,0.83485147
enhDnlrnvNyPtoCKm2VMB,TRUE,GLOBALPAY,evt_1EHxiQXBZpyq8uDseds0-UG,2019-01-04T04:48:00.000Z,ACCEPTED,FALSE,4242.07,CA,CAD,1.407421408,0.911169084,25.08881711,1,1.435712217,1.671241226,0.83485147
pXlmlgEitWEM_5HxKo4vA,TRUE,GLOBALPAY,evt_1EM9oipaP1S9jFtc1-LXxnM,2019-01-04T09:36:00.000Z,ACCEPTED,FALSE,4191.68,CA,CAD,1.407421408,0.911169084,25.08881711,1,1.435712217,1.671241226,0.83485147
EcNnKUEQym8ixnNDcyaA2,TRUE,GLOBALPAY,evt_1E-VcAZCM85gSUWLgDmMsvf,2019-01-04T14:24:00.000Z,DECLINED,FALSE,4590.76,CA,CAD,1.407421408,0.911169084,25.08881711,1,1.435712217,1.671241226,0.83485147
t5W8W-cu2MK_GNzZkFXuv,TRUE,GLOBALPAY,evt_1ERBTMUpQqTL7I5Ct8BCBLR,2019-01-04T19:12:00.000Z,ACCEPTED,FALSE,4964.79,CA,CAD,1.407421408,0.911169084,25.08881711,1,1.435712217,1.671241226,0.83485147
2PTrNJKhyOV_xh-fUlJ02,TRUE,GLOBALPAY,evt_1EHDorKhzf2Lu4Daji3bulp,2019-01-04T00:00:00.000Z,DECLINED,FALSE,3760.13,AE,USD,1.405670816,0.907337695,25.08596544,1,1.437964193,1.674750042,0.830102968
MfPsikmH0XJj8acNt8pwR,TRUE,GLOBALPAY,evt_1E354iIWRoKUdnl-lTrVzQk,2019-01-04T04:48:00.000Z,ACCEPTED,FALSE,3880.38,AE,USD,1.405670816,0.907337695,25.08596544,1,1.437964193,1.674750042,0.830102968
caekBM7x1LzW0lRyCpse3,TRUE,GLOBALPAY,evt_1EdmTwgM2Q6GoAms5bn_GO-,2019-01-04T09:36:00.000Z,ACCEPTED,FALSE,4360.64,AE,USD,1.405670816,0.907337695,25.08596544,1,1.437964193,1.674750042,0.830102968
q_9k79sRd56yw_mngoVmK,TRUE,GLOBALPAY,evt_1EPj0v66Z9BYWnjJrdrpW6D,2019-01-04T14:24:00.000Z,ACCEPTED,FALSE,4663.08,AE,USD,1.405670816,0.907337695,25.08596544,1,1.437964193,1.674750042,0.830102968
eASmK2N3aNN4XIv6ch5YS,TRUE,GLOBALPAY,evt_1EkWBTu6SdjdlqJDSyoOHgq,2019-01-04T19:12:00.000Z,ACCEPTED,FALSE,4462.22,AE,USD,1.405670816,0.907337695,25.08596544,1,1.437964193,1.674750042,0.830102968
YtsXuKZlhJPnkyMB6Bvnm,TRUE,GLOBALPAY,evt_1EqZTAa4i1KjPi9C110QKv8,2019-01-05T00:00:00.000Z,DECLINED,FALSE,5994.52,US,USD,1.406576626,0.909577651,25.08164592,1,1.440221608,1.673807737,0.830643157
28ayjtJXzK8a3meqo4Vw_,TRUE,GLOBALPAY,evt_1E-piUTObulWolJlCmbNDmS,2019-01-05T04:48:00.000Z,ACCEPTED,FALSE,5832.72,US,USD,1.406576626,0.909577651,25.08164592,1,1.440221608,1.673807737,0.830643157
ERxUyyreH8ij-5I7FDZDV,TRUE,GLOBALPAY,evt_1Ev-xHmZgHPcbUU78QrM4JT,2019-01-05T09:36:00.000Z,DECLINED,FALSE,6419.77,US,USD,1.406576626,0.909577651,25.08164592,1,1.440221608,1.673807737,0.830643157
y0ajfGMv4UfBC6OJhdORr,TRUE,GLOBALPAY,evt_1ErzaTg04v3KF3To5pzti-D,2019-01-05T14:24:00.000Z,ACCEPTED,FALSE,6324.78,US,USD,1.406576626,0.909577651,25.08164592,1,1.440221608,1.673807737,0.830643157
YDfkNhgnV8wOVKGWK-qYX,TRUE,GLOBALPAY,evt_1ElJqm5p_9ahFVida9qmvc2,2019-01-05T19:12:00.000Z,ACCEPTED,FALSE,6546.11,US,USD,1.406576626,0.909577651,25.08164592,1,1.440221608,1.673807737,0.830643157
eCeFKa-oEAHxZz09ARpWN,TRUE,GLOBALPAY,evt_1EzG3tnd1WLidmSMC3vR6uE,2019-01-05T00:00:00.000Z,DECLINED,FALSE,3335.44,MX,MXN,1.411224831,0.912068984,25.08423996,1,1.443856353,1.669473612,0.827809222
ZOmg6s-K6VHO_l9IeVIcM,TRUE,GLOBALPAY,evt_1EgVOn6s8iMBUm-a1Lbjbwq,2019-01-05T04:48:00.000Z,ACCEPTED,FALSE,3447.79,MX,MXN,1.411224831,0.912068984,25.08423996,1,1.443856353,1.669473612,0.827809222
qQfKQOxjqmbypbg0oj--r,TRUE,GLOBALPAY,evt_1EI0QaLe3JwlPz05NVMsZ-6,2019-01-05T09:36:00.000Z,ACCEPTED,FALSE,3343.62,MX,MXN,1.411224831,0.912068984,25.08423996,1,1.443856353,1.669473612,0.827809222
EkmNLvWBkK4kx1jzmWRsk,TRUE,GLOBALPAY,evt_1Eq9mJ-6ES9ei-WlLOi6qvG,2019-01-05T14:24:00.000Z,ACCEPTED,FALSE,4016.67,MX,MXN,1.411224831,0.912068984,25.08423996,1,1.443856353,1.669473612,0.827809222
2AGxVTV01FIs0iOlm0p8Y,TRUE,GLOBALPAY,evt_1Exya_XPcJljArAs-pWrqP4,2019-01-05T19:12:00.000Z,ACCEPTED,FALSE,4051.93,MX,MXN,1.411224831,0.912068984,25.08423996,1,1.443856353,1.669473612,0.827809222
91b3YM_THORfgbdzOsObV,TRUE,GLOBALPAY,evt_1E3f-OovkGrbR-IJuhUU1pj,2019-01-05T00:00:00.000Z,DECLINED,FALSE,733.09,UK,GBP,1.415047922,0.911165807,25.08693466,1,1.440378013,1.674166966,0.82502449
t4fLpd5dGuk0lTawLr73u,TRUE,GLOBALPAY,evt_1EydLnNN0luct1uzJ2KBK0p,2019-01-05T04:48:00.000Z,ACCEPTED,FALSE,608.89,UK,GBP,1.415047922,0.911165807,25.08693466,1,1.440378013,1.674166966,0.82502449
o-EnOzjks8GFhQy3niA_q,TRUE,GLOBALPAY,evt_1EmCkySFWU6CiPs4V1Xf_WT,2019-01-05T09:36:00.000Z,DECLINED,FALSE,1236.97,UK,GBP,1.415047922,0.911165807,25.08693466,1,1.440378013,1.674166966,0.82502449
NU0jyjo-7tu4f7A2xFkDo,TRUE,GLOBALPAY,evt_1ETUD9rbCCu4e72xqbR0Y05,2019-01-05T14:24:00.000Z,ACCEPTED,FALSE,1915.78,UK,GBP,1.415047922,0.911165807,25.08693466,1,1.440378013,1.674166966,0.82502449
qu--TDSjY1zvf82w-ROkY,TRUE,GLOBALPAY,evt_1EBs6vwPz0FWicZCh1VV1gr,2019-01-05T19:12:00.000Z,ACCEPTED,FALSE,2276.05,UK,GBP,1.415047922,0.911165807,25.08693466,1,1.440378013,1.674166966,0.82502449
HMf0w0VWrvYgiROzEI1lE,TRUE,GLOBALPAY,evt_1EoJxSom_S4srUvF2ocAkIt,2019-01-05T00:00:00.000Z,ACCEPTED,FALSE,6188.78,FR,EUR,1.415656175,0.910189076,25.08632128,1,1.440839486,1.669921393,0.82659203
E-xJ2PPooahGWowCvsX1r,TRUE,GLOBALPAY,evt_1EGV-UDxTPe4jDxug0u7lro,2019-01-05T04:48:00.000Z,DECLINED,FALSE,6626.76,FR,EUR,1.415656175,0.910189076,25.08632128,1,1.440839486,1.669921393,0.82659203
1rMs_1ro5_s4uwpVpyGjr,TRUE,GLOBALPAY,evt_1Ez_FJ6NXKv9rMru3GedqaS,2019-01-05T09:36:00.000Z,ACCEPTED,FALSE,6802.62,FR,EUR,1.415656175,0.910189076,25.08632128,1,1.440839486,1.669921393,0.82659203
MkDlyu1L5uy-PR4ao-Mty,TRUE,GLOBALPAY,evt_1EJfhz30wMli7A28YctdNGR,2019-01-05T14:24:00.000Z,DECLINED,FALSE,7411.3,FR,EUR,1.415656175,0.910189076,25.08632128,1,1.440839486,1.669921393,0.82659203
GZzUC_btkjW83iPcoeGVx,TRUE,GLOBALPAY,evt_1EafkUREzyciS8FwAZ8Du-R,2019-01-05T19:12:00.000Z,ACCEPTED,FALSE,7230.59,FR,EUR,1.415656175,0.910189076,25.08632128,1,1.440839486,1.669921393,0.82659203
xT4hLLbnWgZNsBFYaBWTv,TRUE,GLOBALPAY,evt_1EMBJUPxwBJ5nMkb0ZK-KYT,2019-01-05T00:00:00.000Z,ACCEPTED,FALSE,5626.78,CA,CAD,1.411935418,0.909138283,25.08600822,1,1.437753048,1.674536525,0.830218015
30togFOPmiaQAHVac86z9,TRUE,GLOBALPAY,evt_1EbEr9R4C9etFhL02Yd6aZm,2019-01-05T04:48:00.000Z,ACCEPTED,FALSE,6209.05,CA,CAD,1.411935418,0.909138283,25.08600822,1,1.437753048,1.674536525,0.830218015
PmXHoE-rHzeTrkheORwCA,TRUE,GLOBALPAY,evt_1EIPZ_r49iMWBid6aVUllvX,2019-01-05T09:36:00.000Z,ACCEPTED,FALSE,6246.88,CA,CAD,1.411935418,0.909138283,25.08600822,1,1.437753048,1.674536525,0.830218015
U--nB1N6Z0tvn_8gAa_IC,TRUE,GLOBALPAY,evt_1ES-DEmc06C2RWjYBQRtEIG,2019-01-05T14:24:00.000Z,ACCEPTED,FALSE,6272.66,CA,CAD,1.411935418,0.909138283,25.08600822,1,1.437753048,1.674536525,0.830218015
1n62uA1gKi2jMJiHqKwfm,TRUE,GLOBALPAY,evt_1EruZODJpNryeXqKCF4KTHC,2019-01-05T19:12:00.000Z,ACCEPTED,FALSE,6679.81,CA,CAD,1.411935418,0.909138283,25.08600822,1,1.437753048,1.674536525,0.830218015
BJ3zwi-P6UKt645Q-nwV_,TRUE,GLOBALPAY,evt_1EiX_KNn7e5OsmcTTgB6riq,2019-01-05T00:00:00.000Z,ACCEPTED,FALSE,4807.43,AE,USD,1.413509705,0.904307483,25.08559827,1,1.442620733,1.676844235,0.830086405
f2zBJJSvp-zHwzRU97ODd,TRUE,GLOBALPAY,evt_1Ek9dweHXJFbo2WfIUenaNb,2019-01-05T04:48:00.000Z,ACCEPTED,FALSE,5259.36,AE,USD,1.413509705,0.904307483,25.08559827,1,1.442620733,1.676844235,0.830086405
N55mI3-_0tOFcqbwDR1Uq,TRUE,GLOBALPAY,evt_1EmkGQ9tAWdGdl4g6zkCGE5,2019-01-05T09:36:00.000Z,DECLINED,FALSE,5770.6,AE,USD,1.413509705,0.904307483,25.08559827,1,1.442620733,1.676844235,0.830086405
40WEzA9pFf4FSulJRrl3e,TRUE,GLOBALPAY,evt_1Ex6Y11y9YSk8wC9LE_wi-8,2019-01-05T14:24:00.000Z,ACCEPTED,FALSE,6460.76,AE,USD,1.413509705,0.904307483,25.08559827,1,1.442620733,1.676844235,0.830086405
sJ8P3GLM6tek6qCbKjAUW,TRUE,GLOBALPAY,evt_1EM4YyyRK6ymrvNKw-actk4,2019-01-05T19:12:00.000Z,DECLINED,FALSE,6220.22,AE,USD,1.413509705,0.904307483,25.08559827,1,1.442620733,1.676844235,0.830086405
11ubQ6-uZvMfvLiWN0H_C,TRUE,GLOBALPAY,evt_1Eo5-lRMQqWVBIpe-no2dcx,2019-01-06T00:00:00.000Z,DECLINED,FALSE,6343.93,US,USD,1.415310749,0.900765187,25.08791893,1,1.439907857,1.677526384,0.831411428
m6Zm7_akOkiGSFiijgBCh,TRUE,GLOBALPAY,evt_1E6vZtlN0eieqhueO7tG3EE,2019-01-06T04:48:00.000Z,DECLINED,FALSE,6489.8,US,USD,1.415310749,0.900765187,25.08791893,1,1.439907857,1.677526384,0.831411428
pi833Lo776A2bDhFIQx8E,TRUE,GLOBALPAY,evt_1EZhtYD1WRjCsrRFT-QDCs9,2019-01-06T09:36:00.000Z,DECLINED,FALSE,6547.35,US,USD,1.415310749,0.900765187,25.08791893,1,1.439907857,1.677526384,0.831411428
HzS_B3fSUxNwr-reOCZgL,TRUE,GLOBALPAY,evt_1Elrtz9F4S2qjX9qasFecAh,2019-01-06T14:24:00.000Z,ACCEPTED,FALSE,6756.78,US,USD,1.415310749,0.900765187,25.08791893,1,1.439907857,1.677526384,0.831411428
44vW_5fi69sghZoR1rzU2,TRUE,GLOBALPAY,evt_1EjHhmOfBDVN_m4NMCkEkNY,2019-01-06T19:12:00.000Z,ACCEPTED,FALSE,6751.12,US,USD,1.415310749,0.900765187,25.08791893,1,1.439907857,1.677526384,0.831411428
MLvvb-yyquoRFBBMhIJIz,TRUE,GLOBALPAY,evt_1EbOuiB88q6xgCwJXkpywfx,2019-01-06T00:00:00.000Z,ACCEPTED,FALSE,4661.91,MX,MXN,1.416385682,0.897835801,25.08826769,1,1.443951332,1.678573583,0.82885948
4azlXnDpfH9LLdrEifKL6,TRUE,GLOBALPAY,evt_1E_Twmeyk-PeWqjc14dpErj,2019-01-06T04:48:00.000Z,ACCEPTED,FALSE,4452.39,MX,MXN,1.416385682,0.897835801,25.08826769,1,1.443951332,1.678573583,0.82885948
tPekAhQyWUoUXXYmOjLo-,TRUE,GLOBALPAY,evt_1E64U2lsAXN1zfykJhCK5Cr,2019-01-06T09:36:00.000Z,ACCEPTED,FALSE,4246.13,MX,MXN,1.416385682,0.897835801,25.08826769,1,1.443951332,1.678573583,0.82885948
1NAJ1qBYhNkzrdKD0O_43,TRUE,GLOBALPAY,evt_1Eqns-Tp8N5lADMW5xj-Sja,2019-01-06T14:24:00.000Z,ACCEPTED,FALSE,4918.25,MX,MXN,1.416385682,0.897835801,25.08826769,1,1.443951332,1.678573583,0.82885948
gKRUx_qhabDQh6DJOQ7no,TRUE,GLOBALPAY,evt_1EnzjTdBYvKSp4TxJGplUoz,2019-01-06T19:12:00.000Z,ACCEPTED,FALSE,5243.84,MX,MXN,1.416385682,0.897835801,25.08826769,1,1.443951332,1.678573583,0.82885948
QY6VbLM1sBy-_x_hzSMPq,TRUE,GLOBALPAY,evt_1Eu-nlq0_8HkRzWt-APNoz2,2019-01-06T00:00:00.000Z,ACCEPTED,FALSE,2960.84,UK,GBP,1.414115696,0.902779336,25.0845807,1,1.440246895,1.679789178,0.829814135
_QhAAhQhIwDJ1rU91aBSy,TRUE,GLOBALPAY,evt_1E66JXSeQFbah4DbKZJn23H,2019-01-06T04:48:00.000Z,DECLINED,FALSE,3342.17,UK,GBP,1.414115696,0.902779336,25.0845807,1,1.440246895,1.679789178,0.829814135
jcpTh56cMQl_I9QqRMQU3,TRUE,GLOBALPAY,evt_1EQcTdjNc0pjYaCWinPCjW5,2019-01-06T09:36:00.000Z,ACCEPTED,FALSE,3627.3,UK,GBP,1.414115696,0.902779336,25.0845807,1,1.440246895,1.679789178,0.829814135
lkIRqo2G5Pua5g03x0Mjn,TRUE,GLOBALPAY,evt_1EV7EuOjpR4ym6nlrKT8qGM,2019-01-06T14:24:00.000Z,ACCEPTED,FALSE,3459.71,UK,GBP,1.414115696,0.902779336,25.0845807,1,1.440246895,1.679789178,0.829814135
zrTVUTvCz60fjnBcczi5v,TRUE,GLOBALPAY,evt_1Epjhs2T41zvBEzbBzR8LCx,2019-01-06T19:12:00.000Z,ACCEPTED,FALSE,3739.35,UK,GBP,1.414115696,0.902779336,25.0845807,1,1.440246895,1.679789178,0.829814135
GGTy0q44WMXa0Cv1prCta,TRUE,GLOBALPAY,evt_1E3W_oLXebdsiVXsDZ1moDx,2019-01-06T00:00:00.000Z,DECLINED,FALSE,7372.49,FR,EUR,1.409650745,0.900582897,25.08577921,1,1.441794762,1.679802178,0.828389707
O1qKLklSAC3-SBugo0GMr,TRUE,GLOBALPAY,evt_1EdfwjPLHxV6Wzz3vix25Yp,2019-01-06T04:48:00.000Z,ACCEPTED,FALSE,7581.15,FR,EUR,1.409650745,0.900582897,25.08577921,1,1.441794762,1.679802178,0.828389707
dMJperU_ZwsLU6xnHhcsh,TRUE,GLOBALPAY,evt_1E1zg9PQlsIKTxKxrpIzoOt,2019-01-06T09:36:00.000Z,ACCEPTED,FALSE,7891.43,FR,EUR,1.409650745,0.900582897,25.08577921,1,1.441794762,1.679802178,0.828389707
qYTyi1J9RuTaOtGpgnyi6,TRUE,GLOBALPAY,evt_1Eig6NanHdDDe6xPDN5_Mqn,2019-01-06T14:24:00.000Z,DECLINED,FALSE,8345.62,FR,EUR,1.409650745,0.900582897,25.08577921,1,1.441794762,1.679802178,0.828389707
DvOTLr56RX_ylU_Z_VsEZ,TRUE,GLOBALPAY,evt_1EBpgal8cA7fY0hW6yOxjDc,2019-01-06T19:12:00.000Z,ACCEPTED,FALSE,8281.43,FR,EUR,1.409650745,0.900582897,25.08577921,1,1.441794762,1.679802178,0.828389707
dH0h2OCAGDg4UZ6h0ElgC,TRUE,GLOBALPAY,evt_1ELxHrMDWIjCJTlESc6h_E9,2019-01-06T00:00:00.000Z,ACCEPTED,FALSE,6972.52,CA,CAD,1.409601758,0.901808354,25.08912166,1,1.440360639,1.683030385,0.827395161
LL5OglpgWOpe2pk6oCP5U,TRUE,GLOBALPAY,evt_1EjsSVL0_ae683fBT4F7nIz,2019-01-06T04:48:00.000Z,DECLINED,FALSE,7287.39,CA,CAD,1.409601758,0.901808354,25.08912166,1,1.440360639,1.683030385,0.827395161
LfYhTRTWWq450BM2j1DbW,TRUE,GLOBALPAY,evt_1ErcFUiyNvJnMMeDO9KAYRD,2019-01-06T09:36:00.000Z,ACCEPTED,FALSE,7140.52,CA,CAD,1.409601758,0.901808354,25.08912166,1,1.440360639,1.683030385,0.827395161
lPkGB4ZrTe_lOSE9tA3eI,TRUE,GLOBALPAY,evt_1El-FE9-B-BOhfZ6ydMjg3G,2019-01-06T14:24:00.000Z,DECLINED,FALSE,7296.14,CA,CAD,1.409601758,0.901808354,25.08912166,1,1.440360639,1.683030385,0.827395161
E1fRXNfvl6Nlojb5XU08n,TRUE,GLOBALPAY,evt_1E89sl8SpwgXI_KJirZh5lR,2019-01-06T19:12:00.000Z,ACCEPTED,FALSE,7103.56,CA,CAD,1.409601758,0.901808354,25.08912166,1,1.440360639,1.683030385,0.827395161
blm_RQyw9rZPxE2cYoQ73,TRUE,GLOBALPAY,evt_1E3LRH9wXnLOr4gwM15_Wl8,2019-01-06T00:00:00.000Z,ACCEPTED,FALSE,6345.47,AE,USD,1.413895823,0.906341559,25.08764236,1,1.438712794,1.687386505,0.82962709
OPxLCHEQNks5xf_u8atTf,TRUE,GLOBALPAY,evt_1EosCXtn4OGW_6-NjBF1nas,2019-01-06T04:48:00.000Z,ACCEPTED,FALSE,6690.51,AE,USD,1.413895823,0.906341559,25.08764236,1,1.438712794,1.687386505,0.82962709
Rk5m4tndo0kZLA8Lw1NtK,TRUE,GLOBALPAY,evt_1EbmHSTv4DK8WViSWrqLX_0,2019-01-06T09:36:00.000Z,ACCEPTED,FALSE,6534.09,AE,USD,1.413895823,0.906341559,25.08764236,1,1.438712794,1.687386505,0.82962709
_SXXz09fBEXPFiiFn75Gg,TRUE,GLOBALPAY,evt_1EkG8niKsglYny_4q7ijzjQ,2019-01-06T14:24:00.000Z,ACCEPTED,FALSE,7084.33,AE,USD,1.413895823,0.906341559,25.08764236,1,1.438712794,1.687386505,0.82962709
B5QOXoDbIpX2BjkVBfFSS,TRUE,GLOBALPAY,evt_1EUhc12OJOg7gsLn8-p6Vcc,2019-01-06T19:12:00.000Z,ACCEPTED,FALSE,6863.67,AE,USD,1.413895823,0.906341559,25.08764236,1,1.438712794,1.687386505,0.82962709
9cHz1u6-cc4Qily2fandW,TRUE,GLOBALPAY,evt_1ESvWvLtMi5R_nXGiECrA7O,2019-01-07T00:00:00.000Z,ACCEPTED,FALSE,6889.32,US,USD,1.410458156,0.903943256,25.08390462,1,1.441412751,1.684646864,0.834521242
OHVaaNo_xo89gQzOghoJg,TRUE,GLOBALPAY,evt_1ElEAwMcdrVINkTohaGAoF1,2019-01-07T04:48:00.000Z,ACCEPTED,FALSE,7081.24,US,USD,1.410458156,0.903943256,25.08390462,1,1.441412751,1.684646864,0.834521242
vlWeDfe6wG4aXM4kOYGRI,TRUE,GLOBALPAY,evt_1EyIwPY-UuWxNsHYUzULcED,2019-01-07T09:36:00.000Z,ACCEPTED,FALSE,7731.27,US,USD,1.410458156,0.903943256,25.08390462,1,1.441412751,1.684646864,0.834521242
PzLzqDwUAuIkJJaO3U1Vm,TRUE,GLOBALPAY,evt_1EFmP701c7KULZFneApKiyz,2019-01-07T14:24:00.000Z,ACCEPTED,FALSE,7584.7,US,USD,1.410458156,0.903943256,25.08390462,1,1.441412751,1.684646864,0.834521242
E226WxgmOTZmkcMDVQv57,TRUE,GLOBALPAY,evt_1EyPeTpQa37zT8-S_YZaaSt,2019-01-07T19:12:00.000Z,ACCEPTED,FALSE,8178.84,US,USD,1.410458156,0.903943256,25.08390462,1,1.441412751,1.684646864,0.834521242
ljIzCeHw5G0jyPvpvHRBW,TRUE,GLOBALPAY,evt_1E9K1lOU4hEhjPlxVvQ4224,2019-01-07T00:00:00.000Z,DECLINED,FALSE,5277.89,MX,MXN,1.411896786,0.905907299,25.08243535,1,1.439794796,1.682523171,0.831802476
T7xPuvqheRorPRSl_EURA,TRUE,GLOBALPAY,evt_1E52AcAI9CVWy6NqPKbJdgg,2019-01-07T04:48:00.000Z,ACCEPTED,FALSE,5781.92,MX,MXN,1.411896786,0.905907299,25.08243535,1,1.439794796,1.682523171,0.831802476
czS48P30CFMYDckg3W7nN,TRUE,GLOBALPAY,evt_1EvLVSIyeXR_kNQU2EuSBES,2019-01-07T09:36:00.000Z,ACCEPTED,FALSE,6475.07,MX,MXN,1.411896786,0.905907299,25.08243535,1,1.439794796,1.682523171,0.831802476
q3dzGlyYeMP8R2K860iMk,TRUE,GLOBALPAY,evt_1EuAQw9UbXtR-BfXHYFNl5k,2019-01-07T14:24:00.000Z,DECLINED,FALSE,6841.4,MX,MXN,1.411896786,0.905907299,25.08243535,1,1.439794796,1.682523171,0.831802476
VZlsuFvOcj6i9-1gNB6m7,TRUE,GLOBALPAY,evt_1EtT-8hGUoUAywg-oPVliob,2019-01-07T19:12:00.000Z,ACCEPTED,FALSE,7537.18,MX,MXN,1.411896786,0.905907299,25.08243535,1,1.439794796,1.682523171,0.831802476
TL3rQYqRVn50G01IKMdwb,TRUE,GLOBALPAY,evt_1E32W8iL8Hy5TlG-sw4fZqb,2019-01-07T00:00:00.000Z,DECLINED,FALSE,3976.58,UK,GBP,1.412895326,0.905200866,25.08647858,1,1.440581097,1.687434962,0.834669668
ZyTEsvSzlmESIU5BVNZab,TRUE,GLOBALPAY,evt_1Exm6ymwYYeEON7NyooYxJ7,2019-01-07T04:48:00.000Z,DECLINED,FALSE,3995.93,UK,GBP,1.412895326,0.905200866,25.08647858,1,1.440581097,1.687434962,0.834669668
wRt0VQYG5yda43lVAMH13,TRUE,GLOBALPAY,evt_1EE51forn6EBDgQkyJ9J7uG,2019-01-07T09:36:00.000Z,DECLINED,FALSE,3765.76,UK,GBP,1.412895326,0.905200866,25.08647858,1,1.440581097,1.687434962,0.834669668
FhBxBa7cNRU_d97_E6U05,TRUE,GLOBALPAY,evt_1Ekmhslwt7l8AlMBRkm3VlK,2019-01-07T14:24:00.000Z,ACCEPTED,FALSE,4389.64,UK,GBP,1.412895326,0.905200866,25.08647858,1,1.440581097,1.687434962,0.834669668
rG1YNe9mXak0_tTU8gS-7,TRUE,GLOBALPAY,evt_1EbbjjW2O5ow8ncesI8n7TL,2019-01-07T19:12:00.000Z,ACCEPTED,FALSE,4403.26,UK,GBP,1.412895326,0.905200866,25.08647858,1,1.440581097,1.687434962,0.834669668
QYng-2NGORG9g0D6dKV-E,TRUE,GLOBALPAY,evt_1ELk5yDwBQC5gAVtmyfYXd2,2019-01-07T00:00:00.000Z,ACCEPTED,FALSE,8768.81,FR,EUR,1.410685155,0.904648912,25.08453444,1,1.439070099,1.685763987,0.829819898
jNsHNZE1Wh7Km_aAVVtZ8,TRUE,GLOBALPAY,evt_1EHAEsK7BAXjPtj0HBnRiEY,2019-01-07T04:48:00.000Z,DECLINED,FALSE,8980.49,FR,EUR,1.410685155,0.904648912,25.08453444,1,1.439070099,1.685763987,0.829819898
9a2aS-78vrkZ9VdYIA3VG,TRUE,GLOBALPAY,evt_1EqjoFUZuKAFzZQgCBM_Efi,2019-01-07T09:36:00.000Z,DECLINED,FALSE,9432.2,FR,EUR,1.410685155,0.904648912,25.08453444,1,1.439070099,1.685763987,0.829819898
